"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-08-30"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"375","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202407","22","27,500","-","10","개인","법인","1996","길주남로 144","-","중개거래","경기 부천시원미구, 인천 부평구","-"
"376","인천광역시 부평구 갈산동","361-3","0361","0003","대동2","45.0000","202407","22","21,000","-","15","개인","개인","1993","주부토로 201","-","중개거래","인천 부평구","-"
"377","인천광역시 부평구 부평동","433-13","0433","0013","금강캐슬","43.8600","202407","22","13,000","-","8","개인","개인","2003","주부토로 73","-","중개거래","인천 부평구","-"
"378","인천광역시 부평구 부평동","65-7","0065","0007","욱일","84.1600","202407","22","26,000","1","3","개인","개인","1990","부흥로243번길 39","-","중개거래","인천 부평구","24.07.26"
"379","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202407","21","48,000","-","3","개인","개인","1997","부개로 12","-","중개거래","인천 부평구","-"
"380","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202407","21","49,500","-","20","개인","개인","1997","부개로 12","-","중개거래","인천 부평구","-"
"381","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","31.9340","202407","21","27,100","106","6","개인","개인","2021","부평문화로 216","-","중개거래","인천 부평구","24.07.31"
"382","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","131.2040","202407","21","76,000","-","19","개인","개인","2010","부일로 69","-","중개거래","인천 부평구","-"
"383","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","59.8032","202407","21","46,500","-","7","개인","개인","2022","열우물로 90","-","중개거래","인천 부평구","-"
"384","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","59.8900","202407","21","35,800","-","3","개인","개인","2012","동수로120번길 43","-","중개거래","인천 부평구","-"
"385","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202407","21","26,900","-","4","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","-"
"386","인천광역시 부평구 삼산동","393-4","0393","0004","삼산주공미래타운5차","84.3400","202407","21","46,400","-","17","개인","개인","2000","영성중로 16","-","중개거래","인천 부평구","-"
"387","인천광역시 부평구 산곡동","191-3","0191","0003","무지개","84.1500","202407","21","30,300","-","13","개인","개인","1991","마장로264번길 14","-","중개거래","인천 부평구","-"
"388","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","84.9080","202407","21","54,500","-","1","개인","개인","2007","후정로 7","-","중개거래","인천 부평구","-"
"389","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","84.9080","202407","21","50,000","104","14","개인","개인","2007","후정로 7","-","중개거래","인천 부평구","24.08.16"
"390","인천광역시 부평구 갈산동","171","0171","0000","부평지웰에스테이트","74.9700","202407","21","48,000","-","10","개인","개인","2021","주부토로249번길 17","-","중개거래","인천 부평구","-"
"391","인천광역시 부평구 갈산동","368","0368","0000","두산","101.8200","202407","21","43,500","104","12","개인","개인","1992","갈월동로 45","-","직거래","-","24.08.20"
"392","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202407","20","48,000","-","13","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"393","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202407","20","30,500","-","2","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"394","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","59.8167","202407","20","37,500","-","1","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","-"
"395","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202407","20","30,000","-","15","개인","개인","2000","아트센터로 118","-","중개거래","인천 부평구","-"
"396","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202407","20","25,500","-","15","개인","개인","2000","아트센터로 118","-","중개거래","인천 부평구","-"
"397","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","84.9400","202407","20","46,500","-","6","개인","개인","2012","동수로120번길 43","-","중개거래","인천 부평구","-"
"398","인천광역시 부평구 부평동","529-93","0529","0093","플러스타워","59.4500","202407","20","23,000","-","6","개인","개인","2016","부평대로63번길 10-10","-","중개거래","인천 부평구","-"
"399","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","59.8200","202407","20","36,500","-","13","개인","개인","1996","부흥로 246","-","중개거래","인천 부평구","-"
"400","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","59.9990","202407","20","40,500","-","18","개인","개인","2007","후정로 7","-","중개거래","인천 부평구","-"
"401","인천광역시 부평구 삼산동","494","0494","0000","부평삼산엠코타운","59.9990","202407","20","37,000","-","2","개인","개인","2007","후정로 7","-","중개거래","인천 부평구","-"
"402","인천광역시 부평구 삼산동","206-2","0206","0002","동남","59.9100","202407","20","11,500","-","5","법인","개인","1989","후정동로25번길 3-10","-","중개거래","인천 부평구","-"
"403","인천광역시 부평구 십정동","642","0642","0000","힐스테이트부평","75.9500","202407","20","64,500","-","31","개인","개인","2023","경원대로 1192","-","중개거래","인천 부평구","-"
"404","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","69.3321","202407","20","50,000","-","1","개인","개인","2022","열우물로 90","-","중개거래","인천 부평구","-"
"405","인천광역시 부평구 산곡동","370-399","0370","0399","현대3차","84.9400","202407","20","41,000","-","15","개인","개인","1989","마장로 121","-","중개거래","경기 수원시 권선구, 인천 부평구","-"
"406","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","49.6300","202407","20","23,500","-","15","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","-"
"407","인천광역시 부평구 부개동","494","0494","0000","성일","50.8800","202407","20","22,500","-","4","개인","개인","1990","수변로52번길 6","-","중개거래","인천 부평구","-"
"408","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202407","20","28,200","316","18","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","24.08.23"
"409","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","59.9730","202407","20","53,500","-","12","개인","개인","2010","부일로 69","-","중개거래","인천 부평구","-"
"410","인천광역시 부평구 산곡동","518","0518","0000","부평샬레아넬리스","59.8669","202407","20","31,000","-","4","개인","개인","2019","원적로 238","-","중개거래","인천 부평구","-"
"411","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","72.6100","202407","20","55,000","-","14","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","-"
"412","인천광역시 부평구 산곡동","142-3","0142","0003","경남1차","84.4300","202407","20","30,900","-","4","개인","개인","1990","안남로222번길 27","-","중개거래","인천 부평구","-"
"413","인천광역시 부평구 산곡동","251-2","0251","0002","우성5차","83.6300","202407","20","31,000","-","13","개인","개인","1996","부흥로111번길 36","-","중개거래","인천 부평구, 인천 서구","-"
"414","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.9600","202407","20","39,000","-","14","개인","개인","1986","경원대로 1269","-","중개거래","인천 부평구","-"
"415","인천광역시 부평구 산곡동","307","0307","0000","현대1차","72.5400","202407","20","32,000","119","1","개인","개인","1986","경원대로 1269","-","중개거래","인천 부평구","24.08.13"
"416","인천광역시 부평구 부개동","477","0477","0000","욱일","51.0100","202407","19","34,000","-","2","개인","개인","1988","장제로 234","-","중개거래","인천 부평구","-"
"417","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","84.9770","202407","19","36,700","-","22","개인","개인","1995","일신로14번길 23","-","중개거래","인천 부평구","-"
"418","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9800","202407","19","28,500","-","11","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","-"
"419","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","49.9600","202407","19","20,500","-","1","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","-"
"420","인천광역시 부평구 부개동","494-1","0494","0001","대동(494-1)","84.9400","202407","19","39,000","-","5","개인","개인","1991","부일로113번길 11","-","중개거래","인천 부평구","-"
"421","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202407","19","16,800","-","10","개인","개인","1989","충선로 191","-","중개거래","인천 부평구","-"
"422","인천광역시 부평구 부개동","525","0525","0000","부개역코오롱하늘채","74.4387","202407","19","58,500","-","5","개인","개인","2021","부평문화로 216","-","중개거래","인천 부평구","-"
"423","인천광역시 부평구 구산동","360","0360","0000","부평자이","84.7461","202407","19","41,000","-","14","개인","개인","2006","일신로 120","-","중개거래","경기 부천시원미구, 인천 부평구","-"
"424","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202407","19","35,000","-","15","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","-"
"425","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202407","19","56,500","-","3","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","-"
"426","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202407","19","56,800","-","11","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","-"
"427","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.9600","202407","19","61,000","-","1","개인","개인","2004","체육관로 57","-","중개거래","인천 부평구","-"
"428","인천광역시 부평구 삼산동","448-1","0448","0001","신성미소지움3단지","101.4800","202407","19","62,500","-","2","개인","개인","2005","수변로 334","-","중개거래","인천 부평구","-"
"429","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202407","19","30,000","-","5","개인","개인","2000","부평북로 463","-","중개거래","인천 부평구","-"
"430","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","59.3900","202407","19","28,500","-","14","개인","개인","2000","영성중로 57","-","중개거래","인천 부평구","-"
"431","인천광역시 부평구 삼산동","205","0205","0000","정광","52.3500","202407","19","13,800","다","5","개인","개인","1989","후정동로 17","-","중개거래","인천 부평구","24.08.20"
"432","인천광역시 부평구 청천동","377-9","0377","0009","인향","59.9570","202407","19","16,800","-","14","개인","개인","1994","청안로 8","-","중개거래","인천 부평구","-"
"433","인천광역시 부평구 청천동","397","0397","0000","동양","40.5600","202407","19","13,850","5","1","법인","개인","1982","안남로417번길 35","-","직거래","-","24.08.09"
"434","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202407","19","33,750","-","4","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"435","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202407","19","21,000","10","3","개인","개인","1989","부영로 196","-","직거래","-","24.07.23"
"436","인천광역시 부평구 갈산동","369","0369","0000","한국1,동아,팬더","84.3600","202407","19","30,500","-","11","개인","개인","1993","갈월동로 42","-","중개거래","인천 부평구","-"
"437","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","59.9300","202407","19","28,650","-","19","개인","개인","2005","이규보로 79","-","중개거래","인천 부평구","-"
"438","인천광역시 부평구 십정동","608-4","0608","0004","십정뜨란채1단지","46.5200","202407","19","22,000","-","10","개인","개인","2005","이규보로61번길 21","-","중개거래","인천 부평구","-"
"439","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","66.3137","202407","19","42,000","-","20","개인","개인","2021","상정로 41","-","중개거래","경기 부천시원미구, 인천 부평구","-"
"440","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","84.3700","202407","19","38,000","-","15","개인","개인","1997","원적로 361","-","중개거래","인천 서구","-"
"441","인천광역시 부평구 산곡동","274","0274","0000","경남2차","84.4300","202407","19","32,000","-","9","개인","개인","1991","안남로222번길 30","-","중개거래","인천 부평구","-"
"442","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","84.8900","202407","19","61,000","-","15","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","-"
"443","인천광역시 부평구 산곡동","510","0510","0000","부평산곡푸르지오","59.9950","202407","19","48,800","-","6","개인","개인","2011","안남로 269","-","중개거래","인천 부평구","-"
"444","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202407","18","18,000","-","12","개인","개인","1989","충선로 191","-","중개거래","인천 부평구","-"
"445","인천광역시 부평구 부평동","947","0947","0000","래미안부평","114.9920","202407","18","75,000","-","4","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","-"
"446","인천광역시 부평구 부평동","519-9","0519","0009","벨라루체","41.1000","202407","18","18,700","-","5","개인","개인","2015","장제로 99","-","중개거래","인천 부평구","24.07.31"
"447","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","76.3880","202407","18","33,000","6","13","개인","개인","1989","부영로 196","-","직거래","-","24.07.19"
"448","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","84.9980","202407","18","36,000","5","12","개인","개인","1989","부영로 196","-","직거래","-","24.07.19"
"449","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","39.9900","202407","18","18,000","-","7","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","-"
"450","인천광역시 부평구 부개동","502-8","0502","0008","부개주공7단지","59.9900","202407","18","30,600","-","8","개인","개인","1998","동수천로 118","-","중개거래","인천 부평구","-"
"451","인천광역시 부평구 부평동","938","0938","0000","부평LH2단지","84.9200","202407","18","46,900","-","14","개인","개인","2012","동수로120번길 43","-","중개거래","인천 부평구","-"
"452","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8600","202407","18","35,000","-","5","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","-"
"453","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202407","18","21,600","-","3","개인","개인","2000","부평북로 432","-","중개거래","인천 부평구","-"
"454","인천광역시 부평구 부평동","947","0947","0000","래미안부평","84.9930","202407","18","59,500","-","23","개인","개인","2014","길주남로10번길 21","-","중개거래","인천 부평구","-"
"455","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.0700","202407","18","65,000","-","7","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","-"
"456","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","84.9770","202407","18","34,800","-","4","개인","개인","1995","일신로14번길 23","-","중개거래","인천 부평구","-"
"457","인천광역시 부평구 갈산동","159","0159","0000","대우","84.9900","202407","18","44,000","-","6","개인","개인","2001","평천로305번길 15","-","중개거래","인천 부평구","-"
"458","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.0700","202407","18","63,300","-","15","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","-"
"459","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.9600","202407","18","65,000","-","6","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","-"
"460","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.6000","202407","18","35,500","-","9","개인","개인","1985","경원대로 1269","-","중개거래","인천 부평구","-"
"461","인천광역시 부평구 산곡동","307","0307","0000","현대1차","72.4800","202407","18","33,000","122","13","개인","개인","1986","경원대로 1269","-","중개거래","인천 부평구","24.07.23"
"462","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","59.8167","202407","18","40,000","-","12","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","-"
"463","인천광역시 부평구 삼산동","448-1","0448","0001","신성미소지움3단지","128.8000","202407","18","80,000","-","14","개인","개인","2005","수변로 334","-","중개거래","인천 부평구","-"
"464","인천광역시 부평구 삼산동","448-1","0448","0001","신성미소지움3단지","101.1500","202407","18","71,800","-","8","개인","개인","2005","수변로 334","-","중개거래","인천 부평구","-"
"465","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202407","18","27,000","-","3","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","-"
"466","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202407","18","27,700","-","6","개인","개인","2000","부평북로 463","-","중개거래","인천 부평구","-"
"467","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202407","18","35,500","-","2","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","-"
"468","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","98.9100","202407","18","43,700","-","13","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","-"
"469","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202407","18","33,300","-","17","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"470","인천광역시 부평구 산곡동","185-17","0185","0017","한양(185-17)","84.6750","202407","17","30,000","-","6","개인","개인","1993","마장로272번길 20","-","중개거래","인천 부평구","-"
"471","인천광역시 부평구 산곡동","294-35","0294","0035","우성3차(294-35)","72.9400","202407","17","29,000","-","14","개인","개인","1990","부영로 165","-","중개거래","인천 부평구","-"
"472","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","73.9600","202407","17","25,000","-","2","개인","개인","1989","부영로 165","-","중개거래","인천 부평구","-"
"473","인천광역시 부평구 산곡동","145","0145","0000","경남3차","59.7150","202407","17","21,000","-","9","개인","개인","1992","마장로272번길 89","-","중개거래","인천 부평구","-"
"474","인천광역시 부평구 산곡동","274-5","0274","0005","경남4차","59.7150","202407","17","22,500","-","2","개인","개인","1994","안남로206번길 18","-","중개거래","인천 부평구","-"
"475","인천광역시 부평구 산곡동","222","0222","0000","한신휴","84.9790","202407","17","36,200","-","13","개인","개인","2003","마장로220번길 13","-","중개거래","인천 부평구, 인천 서구","-"
"476","인천광역시 부평구 산곡동","180-78","0180","0078","부평신일해피트리더루츠","59.8990","202407","17","47,000","-","2","개인","개인","2022","산곡로 31","-","중개거래","인천 부평구","-"
"477","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","84.8900","202407","17","60,000","-","15","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","-"
"478","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","84.9588","202407","17","48,500","-","17","개인","개인","2007","원적로 344","-","중개거래","인천 부평구","-"
"479","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202407","17","47,000","-","12","개인","개인","1997","부개로 12","-","중개거래","인천 부평구","-"
"480","인천광역시 부평구 부개동","501-1","0501","0001","부개주공6","84.7900","202407","17","45,800","-","7","개인","개인","1997","부개로 12","-","중개거래","인천 부평구","-"
"481","인천광역시 부평구 부개동","477","0477","0000","욱일","51.0100","202407","17","33,100","-","6","개인","개인","1988","장제로 234","-","중개거래","인천 부평구","-"
"482","인천광역시 부평구 부개동","499-2","0499","0002","푸른마을한신,삼부","134.9650","202407","17","66,000","-","14","개인","개인","1999","부개로 58","-","중개거래","인천 부평구","-"
"483","인천광역시 부평구 십정동","182-95","0182","0095","대주파크빌","59.7260","202407","17","23,000","101","18","개인","개인","2001","마장로 49","-","중개거래","인천 부평구","24.08.16"
"484","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202407","17","44,500","-","15","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","-"
"485","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202407","17","55,000","-","14","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","-"
"486","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.0700","202407","17","66,500","-","6","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","-"
"487","인천광역시 부평구 삼산동","393-4","0393","0004","삼산주공미래타운5차","84.3400","202407","17","43,000","-","18","개인","개인","2000","영성중로 16","-","중개거래","인천 부평구","-"
"488","인천광역시 부평구 청천동","259-5","0259","0005","미도7","52.8900","202407","17","17,900","4","1","개인","개인","1989","원길로24번길 5","-","중개거래","인천 부평구","24.08.23"
"489","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","84.8700","202407","17","56,500","-","4","개인","개인","1989","부평문화로 37","-","중개거래","인천 부평구","-"
"490","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202407","17","25,500","-","8","개인","개인","2000","아트센터로 118","-","중개거래","인천 부평구","-"
"491","인천광역시 부평구 부개동","308-3","0308","0003","부개동동도센트리움","45.2290","202407","17","26,300","101","13","개인","개인","2014","경인로1099번길 39","-","중개거래","인천 부평구","24.08.19"
"492","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9800","202407","17","28,500","-","13","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","-"
"493","인천광역시 부평구 부개동","498-5","0498","0005","부개주공3","59.9700","202407","17","25,000","-","20","개인","개인","1996","길주남로 144","-","중개거래","인천 부평구","-"
"494","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9800","202407","17","23,850","111","7","개인","개인","1995","경인로1118번길 67","-","중개거래","경기 부천시 소사구, 인천 부평구","24.08.13"
"495","인천광역시 부평구 갈산동","374","0374","0000","아주","84.7500","202407","17","37,000","-","12","개인","개인","1992","갈월서로 26","-","중개거래","인천 부평구, 인천 서구","-"
"496","인천광역시 부평구 갈산동","179-1","0179","0001","한국","59.8800","202407","17","27,700","-","14","개인","개인","1998","부평대로278번길 42","-","중개거래","인천 부평구","-"
"497","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","59.4000","202407","17","22,700","-","2","개인","개인","1993","안남로 260","-","중개거래","인천 부평구","-"
"498","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","84.9900","202407","17","30,000","제509동","6","개인","개인","1993","안남로 260","-","직거래","-","24.07.18"
"499","인천광역시 부평구 산곡동","307","0307","0000","현대1차","108.5600","202407","17","47,500","-","9","개인","개인","1986","경원대로 1269","-","중개거래","인천 부평구","-"
"500","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.0700","202407","16","63,900","-","5","개인","개인","2004","체육관로 57","-","중개거래","인천 부평구","-"
"501","인천광역시 부평구 십정동","629","0629","0000","서희스타힐스부평센트럴","59.9376","202407","16","35,500","-","3","개인","개인","2021","상정로 41","-","직거래","-","-"
"502","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","52.4300","202407","16","38,500","-","5","개인","개인","1986","부평문화로 37","-","중개거래","인천 부평구","-"
"503","인천광역시 부평구 부평동","64-20","0064","0020","대림1차","50.1550","202407","16","24,500","-","15","개인","개인","1989","부영로 196","-","중개거래","인천 부평구","-"
"504","인천광역시 부평구 부평동","995","0995","0000","부평역화성파크드림","75.8795","202407","16","55,900","-","18","공공기관","개인","2020","동수로 80","-","중개거래","인천 부평구","-"
"505","인천광역시 부평구 부평동","151-14","0151","0014","서린레이크3차","42.6700","202407","16","17,000","-","11","개인","개인","2016","대정로 65","-","직거래","-","24.07.23"
"506","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","39.5000","202407","16","27,000","-","11","개인","개인","2022","원적로287번길 25","-","중개거래","인천 부평구","-"
"507","인천광역시 부평구 산곡동","274","0274","0000","경남2차","84.4300","202407","16","32,850","-","6","개인","개인","1991","안남로222번길 30","-","중개거래","인천 부평구","-"
"508","인천광역시 부평구 산곡동","264-1","0264","0001","뉴서울(264-1)","74.3300","202407","16","23,900","-","8","개인","개인","1991","부흥로123번길 36","-","중개거래","인천 부평구","-"
"509","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","59.8800","202407","16","32,200","-","6","개인","개인","1999","원적로 361","-","중개거래","인천 부평구","-"
"510","인천광역시 부평구 갈산동","179-1","0179","0001","한국","84.9900","202407","16","36,500","-","14","개인","개인","1998","부평대로278번길 42","-","중개거래","인천 부평구","-"
"511","인천광역시 부평구 갈산동","179-1","0179","0001","한국","59.8800","202407","16","27,600","-","18","개인","개인","1998","부평대로278번길 42","-","중개거래","인천 부평구","-"
"512","인천광역시 부평구 갈산동","361-4","0361","0004","대동1","106.6200","202407","16","40,000","-","5","개인","개인","1992","주부토로 193","-","중개거래","인천 부평구","-"
"513","인천광역시 부평구 갈산동","159","0159","0000","대우","84.9900","202407","16","43,800","-","14","개인","개인","2001","평천로305번길 15","-","중개거래","인천 부평구, 인천 연수구","-"
"514","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202407","16","30,850","-","23","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"515","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202407","16","35,000","-","21","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"516","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","133.5850","202407","16","56,500","-","20","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"517","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","101.5150","202407","16","47,500","-","23","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"518","인천광역시 부평구 삼산동","393-4","0393","0004","삼산주공미래타운5차","84.3400","202407","16","46,000","-","12","개인","개인","2000","영성중로 16","-","중개거래","인천 부평구","-"
"519","인천광역시 부평구 삼산동","205","0205","0000","정광","52.3500","202407","16","15,500","-","2","개인","개인","1989","후정동로 17","-","중개거래","인천 부평구","-"
"520","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202407","16","26,800","-","10","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","-"
"521","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202407","16","45,500","107","20","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.08.26"
"522","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","51.8300","202407","16","35,600","103","17","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.08.13"
"523","인천광역시 부평구 부개동","477","0477","0000","욱일","51.0100","202407","16","34,000","나","6","개인","개인","1988","장제로 234","-","중개거래","인천 연수구","24.07.31"
"524","인천광역시 부평구 부개동","496-2","0496","0002","부개주공1","59.9700","202407","16","35,000","-","14","개인","개인","1996","길주남로 143","-","중개거래","인천 부평구","-"
"525","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202407","16","18,000","-","9","개인","개인","1989","충선로 191","-","중개거래","인천 부평구","-"
"526","인천광역시 부평구 부개동","308-3","0308","0003","부개동동도센트리움","45.2290","202407","16","26,300","-","13","개인","개인","2014","경인로1099번길 39","20240717","중개거래","인천 부평구","-"
"527","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","84.9780","202407","16","67,500","-","12","개인","개인","2010","부일로 69","-","중개거래","인천 부평구","-"
"528","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202407","15","26,700","-","12","개인","개인","2000","부평북로 463","-","중개거래","경기 안양시동안구, 인천 부평구","-"
